DATE,TIME,12CO2
5/11/2026,23:17:08,4.88E+02
5/11/2026,23:17:09,4.88E+02
5/11/2026,23:17:10,4.88E+02
5/11/2026,23:17:12,4.88E+02
5/11/2026,23:17:13,4.88E+02
5/11/2026,23:17:14,4.87E+02
5/11/2026,23:17:15,4.87E+02
5/11/2026,23:17:17,4.87E+02
5/11/2026,23:17:18,4.87E+02
5/11/2026,23:17:19,4.87E+02
5/11/2026,23:17:21,4.87E+02
5/11/2026,23:17:22,4.87E+02
5/11/2026,23:17:23,4.87E+02
5/11/2026,23:17:25,4.87E+02
5/11/2026,23:17:26,4.88E+02
5/11/2026,23:17:27,4.88E+02
5/11/2026,23:17:29,4.88E+02
5/11/2026,23:17:30,4.87E+02
5/11/2026,23:17:31,4.87E+02
5/11/2026,23:17:32,4.88E+02
5/11/2026,23:17:33,4.88E+02
5/11/2026,23:17:35,4.88E+02
5/11/2026,23:17:36,4.88E+02
5/11/2026,23:17:37,4.88E+02
5/11/2026,23:17:38,4.88E+02
5/11/2026,23:17:40,4.89E+02
5/11/2026,23:17:41,4.89E+02
5/11/2026,23:17:42,4.89E+02
5/11/2026,23:17:44,4.90E+02
5/11/2026,23:17:45,4.91E+02
5/11/2026,23:17:46,4.91E+02
5/11/2026,23:17:47,4.92E+02
5/11/2026,23:17:48,4.93E+02
5/11/2026,23:17:50,4.93E+02
5/11/2026,23:17:51,4.94E+02
5/11/2026,23:17:52,4.95E+02
5/11/2026,23:17:53,4.95E+02
5/11/2026,23:17:55,4.97E+02
5/11/2026,23:17:56,4.98E+02
5/11/2026,23:17:57,4.98E+02
5/11/2026,23:17:58,5.02E+02
5/11/2026,23:18:00,5.03E+02
5/11/2026,23:18:01,5.03E+02
5/11/2026,23:18:03,5.07E+02
5/11/2026,23:18:04,5.08E+02
5/11/2026,23:18:05,5.08E+02
5/11/2026,23:18:06,5.13E+02
5/11/2026,23:18:08,5.15E+02
5/11/2026,23:18:09,5.15E+02
5/11/2026,23:18:10,5.19E+02
5/11/2026,23:18:11,5.22E+02
5/11/2026,23:18:12,5.22E+02
5/11/2026,23:18:14,5.28E+02
5/11/2026,23:18:15,5.30E+02
5/11/2026,23:18:16,5.30E+02
5/11/2026,23:18:18,5.36E+02
5/11/2026,23:18:19,5.39E+02
5/11/2026,23:18:20,5.39E+02
5/11/2026,23:18:22,5.47E+02
5/11/2026,23:18:23,5.49E+02
5/11/2026,23:18:24,5.49E+02
5/11/2026,23:18:25,5.56E+02
5/11/2026,23:18:26,5.60E+02
5/11/2026,23:18:28,5.60E+02
5/11/2026,23:18:29,5.68E+02
5/11/2026,23:18:30,5.72E+02
5/11/2026,23:18:31,5.72E+02
5/11/2026,23:18:33,5.79E+02
5/11/2026,23:18:34,5.83E+02
5/11/2026,23:18:35,5.83E+02
5/11/2026,23:18:37,5.92E+02
5/11/2026,23:18:38,5.96E+02
5/11/2026,23:18:39,5.96E+02
5/11/2026,23:18:41,6.05E+02
5/11/2026,23:18:42,6.09E+02
5/11/2026,23:18:43,6.09E+02
5/11/2026,23:18:45,6.19E+02
5/11/2026,23:18:46,6.23E+02
5/11/2026,23:18:47,6.23E+02
5/11/2026,23:18:48,6.31E+02
5/11/2026,23:18:49,6.35E+02
5/11/2026,23:18:51,6.35E+02
5/11/2026,23:18:52,6.44E+02
5/11/2026,23:18:53,6.48E+02
5/11/2026,23:18:55,6.48E+02
5/11/2026,23:18:56,6.56E+02
5/11/2026,23:18:57,6.60E+02
5/11/2026,23:18:58,6.60E+02
5/11/2026,23:19:00,6.69E+02
5/11/2026,23:19:01,6.72E+02
5/11/2026,23:19:02,6.72E+02
5/11/2026,23:19:03,6.80E+02
5/11/2026,23:19:05,6.83E+02
5/11/2026,23:19:06,6.83E+02
5/11/2026,23:19:07,6.91E+02
5/11/2026,23:19:09,6.94E+02
5/11/2026,23:19:10,6.94E+02
5/11/2026,23:19:11,7.00E+02
5/11/2026,23:19:12,7.04E+02
5/11/2026,23:19:14,7.04E+02
5/11/2026,23:19:15,7.11E+02
5/11/2026,23:19:16,7.14E+02
5/11/2026,23:19:17,7.14E+02
5/11/2026,23:19:19,7.21E+02
5/11/2026,23:19:20,7.23E+02
5/11/2026,23:19:22,7.23E+02
5/11/2026,23:19:23,7.29E+02
5/11/2026,23:19:24,7.32E+02
5/11/2026,23:19:25,7.32E+02
5/11/2026,23:19:27,7.36E+02
5/11/2026,23:19:28,7.38E+02
5/11/2026,23:19:29,7.38E+02
5/11/2026,23:19:31,7.43E+02
5/11/2026,23:19:32,7.45E+02
5/11/2026,23:19:33,7.45E+02
5/11/2026,23:19:34,7.49E+02
5/11/2026,23:19:35,7.51E+02
5/11/2026,23:19:37,7.51E+02
5/11/2026,23:19:38,7.54E+02
5/11/2026,23:19:39,7.56E+02
5/11/2026,23:19:40,7.56E+02
5/11/2026,23:19:42,7.58E+02
5/11/2026,23:19:43,7.60E+02
5/11/2026,23:19:44,7.60E+02
5/11/2026,23:19:46,7.62E+02
5/11/2026,23:19:47,7.64E+02
5/11/2026,23:19:48,7.64E+02
5/11/2026,23:19:49,7.66E+02
5/11/2026,23:19:50,7.66E+02
5/11/2026,23:19:52,7.66E+02
5/11/2026,23:19:53,7.68E+02
5/11/2026,23:19:54,7.69E+02
5/11/2026,23:19:56,7.69E+02
5/11/2026,23:19:57,7.70E+02
5/11/2026,23:19:58,7.71E+02
5/11/2026,23:20:00,7.71E+02
5/11/2026,23:20:01,7.72E+02
5/11/2026,23:20:02,7.72E+02
5/11/2026,23:20:04,7.72E+02
5/11/2026,23:20:05,7.73E+02
5/11/2026,23:20:06,7.73E+02
5/11/2026,23:20:07,7.73E+02
5/11/2026,23:20:09,7.73E+02
5/11/2026,23:20:10,7.73E+02
5/11/2026,23:20:11,7.73E+02
5/11/2026,23:20:12,7.73E+02
5/11/2026,23:20:13,7.73E+02
5/11/2026,23:20:15,7.73E+02
5/11/2026,23:20:16,7.73E+02
5/11/2026,23:20:17,7.72E+02
5/11/2026,23:20:19,7.72E+02
5/11/2026,23:20:20,7.72E+02
5/11/2026,23:20:21,7.71E+02
5/11/2026,23:20:22,7.71E+02
5/11/2026,23:20:24,7.71E+02
5/11/2026,23:20:25,7.70E+02
5/11/2026,23:20:26,7.70E+02
5/11/2026,23:20:27,7.68E+02
5/11/2026,23:20:29,7.68E+02
5/11/2026,23:20:30,7.68E+02
5/11/2026,23:20:31,7.67E+02
5/11/2026,23:20:32,7.66E+02
5/11/2026,23:20:34,7.66E+02
5/11/2026,23:20:35,7.64E+02
5/11/2026,23:20:36,7.63E+02
5/11/2026,23:20:38,7.63E+02
5/11/2026,23:20:39,7.61E+02
5/11/2026,23:20:40,7.61E+02
5/11/2026,23:20:42,7.61E+02
5/11/2026,23:20:43,7.59E+02
5/11/2026,23:20:44,7.58E+02
5/11/2026,23:20:45,7.58E+02
5/11/2026,23:20:47,7.55E+02
5/11/2026,23:20:48,7.54E+02
5/11/2026,23:20:49,7.54E+02
5/11/2026,23:20:50,7.52E+02
5/11/2026,23:20:52,7.51E+02
5/11/2026,23:20:53,7.51E+02
5/11/2026,23:20:54,7.48E+02
5/11/2026,23:20:56,7.48E+02
5/11/2026,23:20:57,7.48E+02
5/11/2026,23:20:58,7.45E+02
5/11/2026,23:20:59,7.43E+02
5/11/2026,23:21:01,7.43E+02
5/11/2026,23:21:02,7.41E+02
5/11/2026,23:21:03,7.40E+02
5/11/2026,23:21:04,7.40E+02
5/11/2026,23:21:06,7.37E+02
5/11/2026,23:21:07,7.36E+02
5/11/2026,23:21:08,7.36E+02
5/11/2026,23:21:09,7.33E+02
5/11/2026,23:21:11,7.31E+02
5/11/2026,23:21:12,7.31E+02
5/11/2026,23:21:13,7.28E+02
5/11/2026,23:21:15,7.27E+02
5/11/2026,23:21:16,7.27E+02
5/11/2026,23:21:17,7.24E+02
5/11/2026,23:21:19,7.23E+02
5/11/2026,23:21:20,7.23E+02
5/11/2026,23:21:21,7.20E+02
5/11/2026,23:21:22,7.18E+02
5/11/2026,23:21:24,7.18E+02
5/11/2026,23:21:25,7.15E+02
5/11/2026,23:21:26,7.14E+02
5/11/2026,23:21:27,7.14E+02
5/11/2026,23:21:29,7.11E+02
5/11/2026,23:21:30,7.09E+02
5/11/2026,23:21:31,7.09E+02
5/11/2026,23:21:33,7.06E+02
5/11/2026,23:21:34,7.04E+02
5/11/2026,23:21:35,7.04E+02
5/11/2026,23:21:36,7.02E+02
5/11/2026,23:21:37,7.00E+02
5/11/2026,23:21:39,7.00E+02
5/11/2026,23:21:40,6.97E+02
5/11/2026,23:21:41,6.95E+02
5/11/2026,23:21:43,6.95E+02
5/11/2026,23:21:44,6.92E+02
5/11/2026,23:21:45,6.91E+02
5/11/2026,23:21:46,6.91E+02
5/11/2026,23:21:48,6.88E+02
5/11/2026,23:21:49,6.86E+02
5/11/2026,23:21:50,6.86E+02
5/11/2026,23:21:52,6.83E+02
5/11/2026,23:21:53,6.82E+02
5/11/2026,23:21:54,6.82E+02
5/11/2026,23:21:56,6.78E+02
5/11/2026,23:21:57,6.77E+02
5/11/2026,23:21:58,6.77E+02
5/11/2026,23:21:59,6.74E+02
5/11/2026,23:22:00,6.73E+02
5/11/2026,23:22:02,6.73E+02
5/11/2026,23:22:03,6.69E+02
5/11/2026,23:22:04,6.68E+02
5/11/2026,23:22:06,6.68E+02
5/11/2026,23:22:07,6.65E+02
5/11/2026,23:22:08,6.63E+02
5/11/2026,23:22:09,6.63E+02
5/11/2026,23:22:11,6.60E+02
5/11/2026,23:22:12,6.59E+02
5/11/2026,23:22:13,6.59E+02
5/11/2026,23:22:14,6.56E+02
5/11/2026,23:22:16,6.54E+02
5/11/2026,23:22:17,6.54E+02
5/11/2026,23:22:18,6.52E+02
5/11/2026,23:22:19,6.50E+02
5/11/2026,23:22:21,6.50E+02
5/11/2026,23:22:22,6.47E+02
5/11/2026,23:22:23,6.46E+02
5/11/2026,23:22:24,6.46E+02
5/11/2026,23:22:26,6.44E+02
5/11/2026,23:22:27,6.42E+02
5/11/2026,23:22:28,6.42E+02
5/11/2026,23:22:30,6.39E+02
5/11/2026,23:22:31,6.38E+02
5/11/2026,23:22:32,6.38E+02
5/11/2026,23:22:34,6.34E+02
5/11/2026,23:22:35,6.33E+02
5/11/2026,23:22:36,6.33E+02
5/11/2026,23:22:38,6.31E+02
5/11/2026,23:22:39,6.30E+02
5/11/2026,23:22:40,6.30E+02
5/11/2026,23:22:41,6.26E+02
5/11/2026,23:22:43,6.25E+02
5/11/2026,23:22:44,6.25E+02
5/11/2026,23:22:45,6.22E+02
5/11/2026,23:22:46,6.21E+02
5/11/2026,23:22:48,6.21E+02
5/11/2026,23:22:49,6.19E+02
5/11/2026,23:22:50,6.17E+02
5/11/2026,23:22:51,6.17E+02
5/11/2026,23:22:53,6.15E+02
5/11/2026,23:22:54,6.14E+02
5/11/2026,23:22:55,6.14E+02
5/11/2026,23:22:56,6.11E+02
5/11/2026,23:22:58,6.10E+02
5/11/2026,23:22:59,6.10E+02
5/11/2026,23:23:00,6.07E+02
5/11/2026,23:23:01,6.06E+02
5/11/2026,23:23:03,6.06E+02
5/11/2026,23:23:04,6.04E+02
5/11/2026,23:23:05,6.03E+02
5/11/2026,23:23:06,6.03E+02
5/11/2026,23:23:08,6.00E+02
5/11/2026,23:23:09,5.99E+02
5/11/2026,23:23:11,5.99E+02
5/11/2026,23:23:12,5.97E+02
5/11/2026,23:23:13,5.95E+02
5/11/2026,23:23:14,5.95E+02
5/11/2026,23:23:16,5.93E+02
5/11/2026,23:23:17,5.92E+02
5/11/2026,23:23:18,5.92E+02
5/11/2026,23:23:19,5.90E+02
5/11/2026,23:23:21,5.89E+02
5/11/2026,23:23:22,5.89E+02
5/11/2026,23:23:23,5.86E+02
5/11/2026,23:23:24,5.85E+02
5/11/2026,23:23:26,5.85E+02
5/11/2026,23:23:27,5.84E+02
5/11/2026,23:23:28,5.83E+02
5/11/2026,23:23:29,5.83E+02
5/11/2026,23:23:30,5.80E+02
5/11/2026,23:23:32,5.79E+02
5/11/2026,23:23:33,5.79E+02
5/11/2026,23:23:34,5.77E+02
5/11/2026,23:23:35,5.76E+02
5/11/2026,23:23:37,5.76E+02
5/11/2026,23:23:38,5.74E+02
5/11/2026,23:23:39,5.73E+02
5/11/2026,23:23:40,5.73E+02
5/11/2026,23:23:42,5.71E+02
5/11/2026,23:23:43,5.70E+02
5/11/2026,23:23:44,5.70E+02
5/11/2026,23:23:46,5.68E+02
5/11/2026,23:23:47,5.67E+02
5/11/2026,23:23:48,5.67E+02
5/11/2026,23:23:50,5.65E+02
5/11/2026,23:23:51,5.64E+02
5/11/2026,23:23:52,5.64E+02
5/11/2026,23:23:53,5.62E+02
5/11/2026,23:23:54,5.62E+02
5/11/2026,23:23:56,5.62E+02
5/11/2026,23:23:57,5.60E+02
5/11/2026,23:23:58,5.59E+02
5/11/2026,23:24:00,5.59E+02
5/11/2026,23:24:01,5.57E+02
5/11/2026,23:24:02,5.56E+02
5/11/2026,23:24:03,5.56E+02
5/11/2026,23:24:05,5.55E+02
5/11/2026,23:24:06,5.54E+02
5/11/2026,23:24:07,5.54E+02
5/11/2026,23:24:08,5.52E+02
5/11/2026,23:24:09,5.51E+02
5/11/2026,23:24:11,5.51E+02
5/11/2026,23:24:12,5.50E+02
5/11/2026,23:24:13,5.49E+02
5/11/2026,23:24:15,5.49E+02
5/11/2026,23:24:16,5.47E+02
5/11/2026,23:24:17,5.47E+02
5/11/2026,23:24:18,5.47E+02
5/11/2026,23:24:20,5.45E+02
5/11/2026,23:24:21,5.44E+02
5/11/2026,23:24:22,5.44E+02
5/11/2026,23:24:24,5.42E+02
5/11/2026,23:24:25,5.42E+02
5/11/2026,23:24:26,5.42E+02
5/11/2026,23:24:27,5.40E+02
5/11/2026,23:24:29,5.39E+02
5/11/2026,23:24:30,5.39E+02
5/11/2026,23:24:31,5.38E+02
5/11/2026,23:24:32,5.37E+02
5/11/2026,23:24:34,5.37E+02
5/11/2026,23:24:35,5.36E+02
5/11/2026,23:24:36,5.35E+02
5/11/2026,23:24:37,5.35E+02
5/11/2026,23:24:39,5.34E+02
5/11/2026,23:24:40,5.33E+02
5/11/2026,23:24:41,5.33E+02
5/11/2026,23:24:43,5.32E+02
5/11/2026,23:24:44,5.31E+02
5/11/2026,23:24:45,5.31E+02
5/11/2026,23:24:46,5.30E+02
5/11/2026,23:24:47,5.29E+02
5/11/2026,23:24:49,5.29E+02
5/11/2026,23:24:50,5.28E+02
5/11/2026,23:24:51,5.27E+02
5/11/2026,23:24:52,5.27E+02
5/11/2026,23:24:54,5.26E+02
5/11/2026,23:24:55,5.25E+02
5/11/2026,23:24:56,5.25E+02
5/11/2026,23:24:58,5.24E+02
5/11/2026,23:24:59,5.23E+02
5/11/2026,23:25:00,5.23E+02
5/11/2026,23:25:02,5.22E+02
5/11/2026,23:25:03,5.21E+02
5/11/2026,23:25:04,5.21E+02
5/11/2026,23:25:05,5.20E+02
5/11/2026,23:25:07,5.20E+02
5/11/2026,23:25:08,5.20E+02
5/11/2026,23:25:09,5.18E+02
5/11/2026,23:25:10,5.18E+02
5/11/2026,23:25:12,5.18E+02
5/11/2026,23:25:13,5.17E+02
5/11/2026,23:25:14,5.16E+02
5/11/2026,23:25:15,5.16E+02
5/11/2026,23:25:17,5.15E+02
5/11/2026,23:25:18,5.15E+02
5/11/2026,23:25:19,5.15E+02
5/11/2026,23:25:21,5.13E+02
5/11/2026,23:25:22,5.13E+02
5/11/2026,23:25:23,5.13E+02
5/11/2026,23:25:24,5.12E+02
5/11/2026,23:25:25,5.12E+02
5/11/2026,23:25:27,5.12E+02
5/11/2026,23:25:28,5.11E+02
5/11/2026,23:25:29,5.10E+02
5/11/2026,23:25:31,5.10E+02
5/11/2026,23:25:32,5.09E+02
5/11/2026,23:25:33,5.08E+02
5/11/2026,23:25:34,5.08E+02
5/11/2026,23:25:36,5.08E+02
5/11/2026,23:25:37,5.07E+02
5/11/2026,23:25:38,5.07E+02
5/11/2026,23:25:40,5.06E+02
5/11/2026,23:25:41,5.06E+02
5/11/2026,23:25:42,5.06E+02
5/11/2026,23:25:44,5.05E+02
5/11/2026,23:25:45,5.04E+02
5/11/2026,23:25:46,5.04E+02
5/11/2026,23:25:47,5.03E+02
5/11/2026,23:25:48,5.03E+02
5/11/2026,23:25:50,5.03E+02
5/11/2026,23:25:51,5.02E+02
5/11/2026,23:25:52,5.02E+02
5/11/2026,23:25:54,5.02E+02
5/11/2026,23:25:55,5.01E+02
5/11/2026,23:25:56,5.00E+02
5/11/2026,23:25:57,5.00E+02
5/11/2026,23:25:59,5.00E+02
5/11/2026,23:26:00,4.99E+02
5/11/2026,23:26:01,4.99E+02
5/11/2026,23:26:02,4.98E+02
5/11/2026,23:26:03,4.98E+02
5/11/2026,23:26:05,4.98E+02
5/11/2026,23:26:06,4.97E+02
5/11/2026,23:26:07,4.97E+02
5/11/2026,23:26:09,4.97E+02
5/11/2026,23:26:10,4.96E+02
5/11/2026,23:26:11,4.96E+02
5/11/2026,23:26:12,4.96E+02
5/11/2026,23:26:14,4.95E+02
5/11/2026,23:26:15,4.95E+02
5/11/2026,23:26:16,4.95E+02
5/11/2026,23:26:18,4.94E+02
5/11/2026,23:26:19,4.93E+02
5/11/2026,23:26:20,4.93E+02
5/11/2026,23:26:22,4.93E+02
5/11/2026,23:26:23,4.92E+02
5/11/2026,23:26:24,4.92E+02
5/11/2026,23:26:25,4.92E+02
5/11/2026,23:26:26,4.91E+02
5/11/2026,23:26:28,4.91E+02
5/11/2026,23:26:29,4.91E+02
5/11/2026,23:26:30,4.91E+02
5/11/2026,23:26:32,4.91E+02
5/11/2026,23:26:33,4.90E+02
5/11/2026,23:26:34,4.90E+02
5/11/2026,23:26:35,4.90E+02
5/11/2026,23:26:37,4.89E+02
5/11/2026,23:26:38,4.89E+02
5/11/2026,23:26:39,4.89E+02
5/11/2026,23:26:40,4.88E+02
5/11/2026,23:26:42,4.88E+02
5/11/2026,23:26:43,4.88E+02
5/11/2026,23:26:44,4.87E+02
5/11/2026,23:26:45,4.87E+02
5/11/2026,23:26:47,4.87E+02
5/11/2026,23:26:48,4.86E+02
5/11/2026,23:26:49,4.86E+02
5/11/2026,23:26:50,4.86E+02
5/11/2026,23:26:52,4.85E+02
5/11/2026,23:26:53,4.85E+02
5/11/2026,23:26:54,4.85E+02
5/11/2026,23:26:56,4.85E+02
5/11/2026,23:26:57,4.84E+02
5/11/2026,23:26:58,4.84E+02
5/11/2026,23:27:00,4.84E+02
5/11/2026,23:27:01,4.84E+02
5/11/2026,23:27:02,4.84E+02
5/11/2026,23:27:03,4.83E+02
5/11/2026,23:27:05,4.83E+02
5/11/2026,23:27:06,4.83E+02
5/11/2026,23:27:07,4.82E+02
5/11/2026,23:27:08,4.82E+02
5/11/2026,23:27:10,4.82E+02
5/11/2026,23:27:11,4.82E+02
5/11/2026,23:27:12,4.81E+02
5/11/2026,23:27:13,4.81E+02
5/11/2026,23:27:15,4.81E+02
5/11/2026,23:27:16,4.80E+02
5/11/2026,23:27:17,4.80E+02
5/11/2026,23:27:19,4.80E+02
5/11/2026,23:27:20,4.80E+02
5/11/2026,23:27:21,4.80E+02
5/11/2026,23:27:23,4.79E+02
5/11/2026,23:27:24,4.79E+02
5/11/2026,23:27:25,4.79E+02
5/11/2026,23:27:26,4.79E+02
5/11/2026,23:27:27,4.78E+02
5/11/2026,23:27:29,4.78E+02
5/11/2026,23:27:30,4.78E+02
5/11/2026,23:27:31,4.78E+02
5/11/2026,23:27:32,4.78E+02
5/11/2026,23:27:34,4.77E+02
5/11/2026,23:27:35,4.77E+02
5/11/2026,23:27:37,4.77E+02
5/11/2026,23:27:38,4.76E+02
5/11/2026,23:27:39,4.76E+02
5/11/2026,23:27:40,4.76E+02
5/11/2026,23:27:42,4.76E+02
5/11/2026,23:27:43,4.76E+02
5/11/2026,23:27:44,4.76E+02
5/11/2026,23:27:46,4.75E+02
5/11/2026,23:27:47,4.75E+02
5/11/2026,23:27:48,4.75E+02
5/11/2026,23:27:49,4.75E+02
5/11/2026,23:27:50,4.75E+02
5/11/2026,23:27:52,4.75E+02
5/11/2026,23:27:53,4.74E+02
5/11/2026,23:27:54,4.74E+02
5/11/2026,23:27:56,4.74E+02
5/11/2026,23:27:57,4.74E+02
5/11/2026,23:27:58,4.74E+02
5/11/2026,23:27:59,4.74E+02
5/11/2026,23:28:01,4.73E+02
5/11/2026,23:28:02,4.73E+02
5/11/2026,23:28:03,4.73E+02
5/11/2026,23:28:04,4.73E+02
5/11/2026,23:28:06,4.72E+02
5/11/2026,23:28:07,4.72E+02
5/11/2026,23:28:08,4.72E+02
5/11/2026,23:28:09,4.72E+02
5/11/2026,23:28:11,4.72E+02
5/11/2026,23:28:12,4.71E+02
5/11/2026,23:28:14,4.72E+02
5/11/2026,23:28:15,4.72E+02
5/11/2026,23:28:16,4.71E+02
5/11/2026,23:28:17,4.71E+02
5/11/2026,23:28:19,4.71E+02
5/11/2026,23:28:20,4.70E+02
5/11/2026,23:28:21,4.71E+02
5/11/2026,23:28:22,4.71E+02
5/11/2026,23:28:24,4.70E+02
5/11/2026,23:28:25,4.70E+02
5/11/2026,23:28:26,4.70E+02
5/11/2026,23:28:27,4.70E+02
5/11/2026,23:28:29,4.69E+02
5/11/2026,23:28:30,4.69E+02
5/11/2026,23:28:31,4.69E+02
5/11/2026,23:28:33,4.69E+02
5/11/2026,23:28:34,4.69E+02
5/11/2026,23:28:35,4.69E+02
5/11/2026,23:28:36,4.68E+02
5/11/2026,23:28:37,4.68E+02
5/11/2026,23:28:39,4.68E+02
5/11/2026,23:28:40,4.68E+02
5/11/2026,23:28:41,4.68E+02
5/11/2026,23:28:42,4.68E+02
5/11/2026,23:28:44,4.68E+02
5/11/2026,23:28:45,4.68E+02
5/11/2026,23:28:46,4.67E+02
5/11/2026,23:28:47,4.67E+02
5/11/2026,23:28:49,4.67E+02
5/11/2026,23:28:50,4.67E+02
5/11/2026,23:28:51,4.67E+02
5/11/2026,23:28:53,4.67E+02
5/11/2026,23:28:54,4.67E+02
5/11/2026,23:28:55,4.66E+02
5/11/2026,23:28:57,4.66E+02
5/11/2026,23:28:58,4.66E+02
5/11/2026,23:28:59,4.66E+02
5/11/2026,23:29:00,4.66E+02
5/11/2026,23:29:02,4.66E+02
5/11/2026,23:29:03,4.66E+02
5/11/2026,23:29:04,4.66E+02
5/11/2026,23:29:05,4.66E+02
5/11/2026,23:29:06,4.65E+02
5/11/2026,23:29:08,4.65E+02
5/11/2026,23:29:09,4.65E+02
5/11/2026,23:29:10,4.65E+02
5/11/2026,23:29:12,4.65E+02
5/11/2026,23:29:13,4.65E+02
5/11/2026,23:29:14,4.65E+02
5/11/2026,23:29:15,4.65E+02
5/11/2026,23:29:17,4.65E+02
5/11/2026,23:29:18,4.64E+02
5/11/2026,23:29:19,4.64E+02
5/11/2026,23:29:20,4.65E+02
5/11/2026,23:29:22,4.64E+02
5/11/2026,23:29:23,4.64E+02
5/11/2026,23:29:24,4.64E+02
5/11/2026,23:29:25,4.64E+02
5/11/2026,23:29:27,4.64E+02
5/11/2026,23:29:28,4.64E+02
5/11/2026,23:29:29,4.64E+02
5/11/2026,23:29:31,4.64E+02
5/11/2026,23:29:32,4.63E+02
5/11/2026,23:29:33,4.63E+02
5/11/2026,23:29:35,4.63E+02
5/11/2026,23:29:36,4.63E+02
5/11/2026,23:29:37,4.63E+02
5/11/2026,23:29:38,4.63E+02
5/11/2026,23:29:40,4.63E+02
5/11/2026,23:29:41,4.63E+02
5/11/2026,23:29:42,4.63E+02
5/11/2026,23:29:43,4.63E+02
5/11/2026,23:29:45,4.62E+02
5/11/2026,23:29:46,4.62E+02
5/11/2026,23:29:47,4.62E+02
5/11/2026,23:29:48,4.62E+02
5/11/2026,23:29:50,4.62E+02
5/11/2026,23:29:51,4.62E+02
5/11/2026,23:29:52,4.62E+02
5/11/2026,23:29:53,4.62E+02
5/11/2026,23:29:55,4.62E+02
5/11/2026,23:29:56,4.62E+02
5/11/2026,23:29:57,4.62E+02
5/11/2026,23:29:58,4.62E+02
5/11/2026,23:30:00,4.62E+02
5/11/2026,23:30:01,4.62E+02
5/11/2026,23:30:02,4.61E+02
5/11/2026,23:30:04,4.61E+02
5/11/2026,23:30:05,4.61E+02
5/11/2026,23:30:06,4.61E+02
5/11/2026,23:30:08,4.61E+02
5/11/2026,23:30:09,4.61E+02
5/11/2026,23:30:10,4.61E+02
5/11/2026,23:30:11,4.61E+02
5/11/2026,23:30:13,4.61E+02
5/11/2026,23:30:14,4.61E+02
5/11/2026,23:30:15,4.60E+02
5/11/2026,23:30:16,4.60E+02
5/11/2026,23:30:18,4.60E+02
5/11/2026,23:30:19,4.60E+02
5/11/2026,23:30:20,4.60E+02
5/11/2026,23:30:21,4.60E+02
5/11/2026,23:30:23,4.60E+02
5/11/2026,23:30:24,4.60E+02
5/11/2026,23:30:25,4.60E+02
5/11/2026,23:30:26,4.60E+02
5/11/2026,23:30:28,4.60E+02
5/11/2026,23:30:29,4.60E+02
5/11/2026,23:30:30,4.59E+02
5/11/2026,23:30:31,4.59E+02
5/11/2026,23:30:33,4.60E+02
5/11/2026,23:30:34,4.59E+02
5/11/2026,23:30:35,4.59E+02
5/11/2026,23:30:36,4.59E+02
5/11/2026,23:30:38,4.59E+02
5/11/2026,23:30:39,4.59E+02
5/11/2026,23:30:40,4.59E+02
5/11/2026,23:30:41,4.59E+02
5/11/2026,23:30:43,4.59E+02
5/11/2026,23:30:44,4.59E+02
5/11/2026,23:30:46,4.59E+02
5/11/2026,23:30:47,4.59E+02
5/11/2026,23:30:48,4.59E+02
5/11/2026,23:30:49,4.58E+02
5/11/2026,23:30:51,4.58E+02
5/11/2026,23:30:52,4.58E+02
5/11/2026,23:30:53,4.59E+02
5/11/2026,23:30:54,4.59E+02
5/11/2026,23:30:56,4.58E+02
5/11/2026,23:30:57,4.58E+02
5/11/2026,23:30:58,4.58E+02
5/11/2026,23:30:59,4.58E+02
5/11/2026,23:31:01,4.58E+02
5/11/2026,23:31:02,4.58E+02
5/11/2026,23:31:03,4.58E+02
5/11/2026,23:31:04,4.58E+02
5/11/2026,23:31:06,4.58E+02
5/11/2026,23:31:07,4.58E+02
5/11/2026,23:31:08,4.58E+02
5/11/2026,23:31:09,4.58E+02
5/11/2026,23:31:11,4.58E+02
5/11/2026,23:31:12,4.57E+02
5/11/2026,23:31:13,4.57E+02
5/11/2026,23:31:14,4.57E+02
5/11/2026,23:31:16,4.58E+02
5/11/2026,23:31:17,4.58E+02
5/11/2026,23:31:18,4.57E+02
5/11/2026,23:31:20,4.57E+02
5/11/2026,23:31:21,4.57E+02
5/11/2026,23:31:22,4.57E+02
5/11/2026,23:31:23,4.57E+02
5/11/2026,23:31:25,4.57E+02
5/11/2026,23:31:26,4.57E+02
5/11/2026,23:31:27,4.57E+02
5/11/2026,23:31:29,4.57E+02
5/11/2026,23:31:30,4.57E+02
5/11/2026,23:31:31,4.57E+02
5/11/2026,23:31:32,4.57E+02
5/11/2026,23:31:34,4.57E+02
5/11/2026,23:31:35,4.57E+02
5/11/2026,23:31:36,4.57E+02
5/11/2026,23:31:37,4.57E+02
5/11/2026,23:31:38,4.57E+02
5/11/2026,23:31:40,4.57E+02
5/11/2026,23:31:41,4.57E+02
5/11/2026,23:31:42,4.57E+02
5/11/2026,23:31:44,4.57E+02
5/11/2026,23:31:45,4.56E+02
5/11/2026,23:31:46,4.56E+02
5/11/2026,23:31:47,4.56E+02
5/11/2026,23:31:49,4.56E+02
5/11/2026,23:31:50,4.56E+02
5/11/2026,23:31:51,4.56E+02
5/11/2026,23:31:52,4.56E+02
5/11/2026,23:31:54,4.56E+02
